Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Faroe Islands,0.00025864,0.000258299,0.000327907,0.000299586,0.000344285,0.000369535,0.000392055,0.000406727,0.00036817,0.000363393,0.000275701,0.000365099,0.000375336,0.000378748,0.000532294,0.000641483,0.000535706,0.000580064,0.000582794,0.000528882,0.00054448,0.000621005,0.00079795,0.00079795
Fiji,0.002739153,0.002923509,0.00285835,0.002490423,0.002554731,0.002456981,0.002453405,0.002677196,0.002270023,0.001989544,0.001771705,0.001906068,0.002149911,0.002154238,0.00172488,0.001748257,0.001892003,0.001794861,0.002730503,0.002801133,0.00293446,0.002774099,0.002427233,0.003116503
Finland,0.356674775,0.352373886,0.345566569,0.349967924,0.378275452,0.372502308,0.373068196,0.380715487,0.39285292,0.372213868,0.390517195,0.391539059,0.403735566,0.408320843,0.410247933,0.419627657,0.405988547,0.412497889,0.422150099,0.434089149,0.429937783,0.467788533,0.479349994,0.534013851
France,4.585047408,4.646428343,4.733900228,4.763289008,4.786690675,4.805355158,4.813651074,4.740920342,4.801492822,4.508798268,4.714917372,4.802652311,4.705918061,4.730045938,4.82845543,4.84039583,4.520730538,4.444059146,4.676464061,4.525848636,4.085153778,4.321801369,3.443493563,3.893888689
French Guiana,0.0,0.001808435,0.001873266,0.001948333,0.0020234,0.002101879,0.002180359,0.00226225,0.002350966,0.002484111,0.002622549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,0.000395808,0.000358275,0.000446991,0.00052547,0.000607361,0.000610773,0.000682428,0.000760908,0.000723374,0.000719962,0.000946187,0.000785816,0.000720986,0.000581088,0.000664003,0.000679016,0.000740435,0.000723715,0.000689253,0.00068277,0.000693006,0.000645236,0.000826079,0.000826079
Gabon,0.59965823,0.568944904,0.557280633,0.594364024,0.595613567,0.586788777,0.527062605,0.534431455,0.540798054,0.526595163,0.534523743,0.524217009,0.513051859,0.487834195,0.491124203,0.475651628,0.471245616,0.448635996,0.445012042,0.455387973,0.397695739,0.397746836,0.443242885,0.461429271
"Gambia, The",0.0,0.0,0.0,0.0,0.0,3.41214e-06,3.41214e-06,6.82428e-06,6.82428e-06,1.05776e-05,1.12601e-05,1.22837e-05,1.05776e-05,1.05776e-05,1.05776e-05,1.05776e-05,1.05776e-05,1.05776e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05,1.70607e-05
Georgia,0.026842589,0.025199157,0.026607964,0.028910106,0.025471299,0.024546645,0.021161063,0.026045066,0.026792498,0.030144933,0.035775768,0.031328424,0.031028135,0.037300902,0.035502373,0.035822821,0.037646241,0.037097269,0.037359673,0.032070404,0.031028746,0.038775575,0.042185471,0.040652357
Germany,5.249754221,5.193888929,5.18867239,5.143778861,5.18801668,5.137861255,5.169062863,5.078607372,4.907346786,4.617760066,4.625535833,4.405492498,4.391406042,4.275442278,4.218614166,4.165087083,3.974048168,3.944539093,3.815921165,3.446153047,3.121987407,3.292613121,3.610415351,2.90964247
Ghana,0.037679907,0.037636791,0.032321846,0.028431333,0.033186938,0.032155697,0.032080778,0.025689487,0.034119791,0.036385867,0.039364659,0.191470015,0.197647882,0.240116033,0.25791285,0.268142675,0.256263968,0.379857275,0.434040811,0.513824343,0.553992384,0.524032758,0.503780046,0.498056585
Greece,0.362722182,0.367413202,0.391361651,0.385369788,0.394347972,0.389813356,0.371203967,0.370384354,0.36901717,0.373725837,0.343213265,0.344340642,0.371029717,0.34054183,0.318852244,0.296909752,0.233107527,0.251697867,0.251040207,0.20848268,0.142763743,0.146506085,0.160398717,0.141732274
Greenland,0.000594698,0.000550485,0.000631183,0.000625323,0.000667151,0.000704664,0.000679691,0.000707938,0.000701078,0.000914954,0.001011465,0.001155699,0.001180275,0.001291407,0.001349923,0.001452986,0.001377701,0.001333296,0.001449036,0.001417829,0.001489154,0.001502803,0.001618816,0.001618816
